segment_id,road_name,time_of_day,day_of_week,weather,vehicle_density,congestion_score
10,University Road,1,6,rain,13,0.1421
11,Hinjewadi Road,14,0,clear,40,0.4043
6,Nagar Road,7,6,clear,30,0.2293
9,Airport Road,21,6,rain,24,0.2534
1,FC Road,14,1,clear,61,0.4546
13,Old Mumbai Highway,21,2,clear,37,0.3126
6,Nagar Road,4,1,clear,18,0.1502
11,Hinjewadi Road,21,6,clear,14,0.1186
10,University Road,12,4,fog,45,0.4934
7,Solapur Road,5,4,clear,13,0.157
15,NIBM Road,2,6,fog,5,0.092
7,Solapur Road,9,0,fog,68,0.7614
12,Aundh-Ravet Road,12,1,clear,48,0.4425
11,Hinjewadi Road,21,6,clear,22,0.2129
14,Sinhagad Road,4,2,clear,10,0.1328
13,Old Mumbai Highway,3,1,rain,23,0.2544
4,Paud Road,21,5,clear,13,0.1531
12,Aundh-Ravet Road,15,5,rain,3,0.0724
1,FC Road,11,3,clear,12,0.1535
12,Aundh-Ravet Road,10,3,rain,84,0.9609
7,Solapur Road,16,4,clear,20,0.1853
7,Solapur Road,6,2,clear,42,0.373
13,Old Mumbai Highway,16,2,fog,14,0.1863
15,NIBM Road,0,0,fog,5,0.1289
9,Airport Road,3,0,clear,20,0.1476
5,Mumbai-Bangalore Highway,8,6,clear,40,0.3698
3,Karve Road,15,0,rain,23,0.2519
8,Satara Road,21,1,clear,36,0.2591
6,Nagar Road,15,1,rain,5,0.1568
13,Old Mumbai Highway,22,6,rain,18,0.1928
15,NIBM Road,8,3,clear,95,0.7834
14,Sinhagad Road,21,2,clear,31,0.2802
12,Aundh-Ravet Road,11,2,rain,14,0.1815
4,Paud Road,22,5,clear,20,0.1822
3,Karve Road,12,0,fog,61,0.5499
2,Tilak Road,1,6,fog,11,0.1304
7,Solapur Road,12,1,fog,66,0.5922
6,Nagar Road,1,5,fog,3,0.1143
7,Solapur Road,16,0,clear,16,0.1879
14,Sinhagad Road,20,1,clear,92,0.762
5,Mumbai-Bangalore Highway,5,5,clear,11,0.1216
6,Nagar Road,17,3,clear,99,0.7379
15,NIBM Road,14,3,clear,68,0.5152
10,University Road,9,3,clear,99,0.8088
2,Tilak Road,2,6,rain,12,0.135
8,Satara Road,23,3,clear,16,0.2138
1,FC Road,20,2,rain,73,0.8784
12,Aundh-Ravet Road,23,1,fog,30,0.2738
13,Old Mumbai Highway,18,1,clear,93,0.744
2,Tilak Road,5,4,rain,16,0.2005
12,Aundh-Ravet Road,16,5,clear,6,0.084
9,Airport Road,4,1,rain,8,0.1672
13,Old Mumbai Highway,18,1,clear,96,0.7251
13,Old Mumbai Highway,16,4,clear,17,0.1602
12,Aundh-Ravet Road,19,4,clear,97,0.7275
15,NIBM Road,17,5,clear,64,0.4911
13,Old Mumbai Highway,11,5,clear,11,0.1027
3,Karve Road,8,3,rain,86,0.9974
9,Airport Road,15,2,rain,18,0.2059
15,NIBM Road,10,3,clear,68,0.6441
9,Airport Road,4,3,clear,22,0.1608
6,Nagar Road,8,0,clear,83,0.6716
13,Old Mumbai Highway,22,2,clear,15,0.2143
7,Solapur Road,11,5,rain,5,0.1033
1,FC Road,21,5,clear,24,0.173
3,Karve Road,9,2,clear,75,0.6563
3,Karve Road,8,1,rain,77,0.9025
14,Sinhagad Road,15,2,clear,14,0.127
8,Satara Road,8,2,clear,92,0.734
12,Aundh-Ravet Road,16,6,rain,9,0.1106
3,Karve Road,23,6,clear,23,0.2152
12,Aundh-Ravet Road,7,1,rain,45,0.4679
14,Sinhagad Road,19,3,clear,88,0.7405
2,Tilak Road,14,2,rain,56,0.6001
4,Paud Road,14,2,clear,52,0.4398
9,Airport Road,5,2,rain,17,0.2033
9,Airport Road,21,3,rain,17,0.2479
2,Tilak Road,20,5,clear,51,0.4545
4,Paud Road,19,3,rain,68,0.8145
9,Airport Road,12,4,fog,41,0.4431
13,Old Mumbai Highway,4,3,fog,22,0.2014
4,Paud Road,13,3,clear,41,0.3757
15,NIBM Road,23,5,clear,24,0.1768
13,Old Mumbai Highway,15,0,rain,24,0.2511
5,Mumbai-Bangalore Highway,19,0,fog,66,0.7947
15,NIBM Road,12,1,fog,47,0.5099
2,Tilak Road,7,2,clear,34,0.3533
10,University Road,6,4,rain,41,0.45
5,Mumbai-Bangalore Highway,5,4,clear,19,0.1612
9,Airport Road,10,1,clear,98,0.7952
9,Airport Road,0,0,clear,12,0.1347
4,Paud Road,1,2,rain,7,0.1072
6,Nagar Road,18,2,rain,81,0.9664
3,Karve Road,22,1,rain,26,0.3061
8,Satara Road,23,5,clear,24,0.1705
13,Old Mumbai Highway,4,2,clear,22,0.16
1,FC Road,4,6,clear,10,0.0994
2,Tilak Road,17,5,clear,51,0.4843
4,Paud Road,2,2,clear,12,0.1484
1,FC Road,4,3,clear,15,0.1531
5,Mumbai-Bangalore Highway,23,1,rain,23,0.2948
7,Solapur Road,15,6,clear,5,0.0599
13,Old Mumbai Highway,19,1,fog,74,0.7724
11,Hinjewadi Road,10,2,clear,60,0.6068
3,Karve Road,19,4,clear,80,0.6777
1,FC Road,7,3,clear,30,0.288
1,FC Road,16,3,clear,20,0.1885
12,Aundh-Ravet Road,18,1,clear,99,0.7657
4,Paud Road,16,4,rain,8,0.1608
14,Sinhagad Road,15,1,clear,24,0.1788
3,Karve Road,3,2,clear,22,0.1862
6,Nagar Road,2,0,clear,7,0.1066
9,Airport Road,7,4,fog,40,0.3904
8,Satara Road,19,0,rain,85,0.934
11,Hinjewadi Road,6,2,clear,38,0.3413
1,FC Road,20,1,fog,90,0.8741
2,Tilak Road,18,6,rain,48,0.561
12,Aundh-Ravet Road,12,4,clear,67,0.4987
2,Tilak Road,2,5,clear,11,0.1219
9,Airport Road,11,0,clear,17,0.178
4,Paud Road,4,6,clear,5,0.0548
6,Nagar Road,13,5,rain,29,0.3429
1,FC Road,8,4,clear,86,0.6631
15,NIBM Road,19,6,rain,58,0.6172
12,Aundh-Ravet Road,0,5,fog,13,0.1634
12,Aundh-Ravet Road,7,6,rain,25,0.3132
4,Paud Road,0,2,clear,12,0.1369
9,Airport Road,9,4,rain,93,0.9607
1,FC Road,3,2,clear,22,0.1662
8,Satara Road,17,2,rain,68,0.8792
1,FC Road,14,2,clear,40,0.3557
10,University Road,6,6,fog,24,0.24
13,Old Mumbai Highway,12,5,fog,44,0.4295
10,University Road,22,2,rain,27,0.3309
1,FC Road,18,0,fog,93,0.9513
11,Hinjewadi Road,6,1,rain,52,0.5373
5,Mumbai-Bangalore Highway,9,0,fog,94,0.8594
9,Airport Road,1,2,rain,12,0.1829
14,Sinhagad Road,9,6,clear,40,0.3516
13,Old Mumbai Highway,15,6,rain,13,0.1225
14,Sinhagad Road,17,3,clear,84,0.7059
14,Sinhagad Road,1,4,clear,16,0.179
10,University Road,11,5,clear,13,0.1526
11,Hinjewadi Road,2,4,clear,19,0.192
13,Old Mumbai Highway,3,0,clear,8,0.1141
1,FC Road,18,1,rain,89,1.0
8,Satara Road,19,5,clear,52,0.456
1,FC Road,5,2,fog,5,0.1383
3,Karve Road,4,4,clear,22,0.1879
2,Tilak Road,3,2,fog,13,0.1762
10,University Road,8,3,fog,85,0.8169
15,NIBM Road,19,0,fog,84,0.8587
7,Solapur Road,21,1,fog,22,0.2787
4,Paud Road,2,2,clear,6,0.0985
14,Sinhagad Road,22,5,clear,16,0.1379
10,University Road,22,0,clear,39,0.2714
4,Paud Road,10,3,fog,97,0.8917
6,Nagar Road,2,2,clear,15,0.1694
9,Airport Road,2,1,clear,10,0.125
8,Satara Road,21,6,fog,25,0.2142
2,Tilak Road,12,5,clear,26,0.2681
6,Nagar Road,4,3,rain,7,0.1281
6,Nagar Road,3,6,clear,6,0.0719
9,Airport Road,7,2,clear,49,0.3983
11,Hinjewadi Road,4,2,clear,23,0.1658
14,Sinhagad Road,22,5,clear,21,0.1792
1,FC Road,6,0,fog,51,0.438
11,Hinjewadi Road,0,2,clear,13,0.16
12,Aundh-Ravet Road,11,4,rain,5,0.1627
6,Nagar Road,22,1,fog,36,0.3706
12,Aundh-Ravet Road,16,6,clear,9,0.1231
5,Mumbai-Bangalore Highway,21,3,fog,33,0.3064
13,Old Mumbai Highway,15,5,rain,14,0.1658
9,Airport Road,20,0,clear,81,0.6892
7,Solapur Road,14,3,fog,51,0.5353
15,NIBM Road,15,5,clear,9,0.105
2,Tilak Road,0,6,fog,15,0.1413
14,Sinhagad Road,3,3,clear,24,0.2138
5,Mumbai-Bangalore Highway,11,1,clear,17,0.1721
13,Old Mumbai Highway,9,1,rain,79,0.8668
5,Mumbai-Bangalore Highway,0,1,clear,23,0.2126
10,University Road,0,5,clear,4,0.0661
2,Tilak Road,4,0,fog,7,0.104
13,Old Mumbai Highway,14,0,fog,61,0.5989
14,Sinhagad Road,6,2,rain,39,0.4185
4,Paud Road,21,4,clear,33,0.2395
15,NIBM Road,19,4,clear,68,0.6243
7,Solapur Road,6,3,clear,43,0.3562
15,NIBM Road,8,4,fog,84,0.8345
13,Old Mumbai Highway,6,2,clear,53,0.419
12,Aundh-Ravet Road,4,5,fog,9,0.1422
15,NIBM Road,6,6,clear,24,0.2285
6,Nagar Road,3,1,clear,6,0.1377
7,Solapur Road,5,4,clear,6,0.1214
9,Airport Road,18,2,rain,94,1.0
13,Old Mumbai Highway,5,5,rain,14,0.1735
12,Aundh-Ravet Road,16,1,rain,23,0.2568
3,Karve Road,18,4,rain,80,0.909
11,Hinjewadi Road,6,2,clear,47,0.4001
13,Old Mumbai Highway,4,2,rain,15,0.2398
8,Satara Road,19,3,clear,80,0.7123
5,Mumbai-Bangalore Highway,2,5,clear,13,0.1388
14,Sinhagad Road,11,0,rain,16,0.1857
2,Tilak Road,19,6,rain,55,0.5736
13,Old Mumbai Highway,18,2,rain,90,0.9769
3,Karve Road,12,6,clear,35,0.3078
13,Old Mumbai Highway,11,5,clear,15,0.1376
9,Airport Road,13,5,fog,27,0.304
3,Karve Road,23,2,clear,26,0.2426
2,Tilak Road,14,6,clear,36,0.3084
13,Old Mumbai Highway,14,1,clear,48,0.3781
3,Karve Road,0,0,clear,22,0.1748
12,Aundh-Ravet Road,3,0,clear,15,0.1634
12,Aundh-Ravet Road,2,4,clear,16,0.1539
14,Sinhagad Road,22,1,rain,15,0.259
12,Aundh-Ravet Road,2,4,clear,9,0.1037
9,Airport Road,20,2,clear,87,0.7276
2,Tilak Road,13,0,clear,43,0.4281
6,Nagar Road,14,4,rain,58,0.5628
15,NIBM Road,14,5,clear,44,0.3234
14,Sinhagad Road,12,6,fog,35,0.3465
5,Mumbai-Bangalore Highway,8,5,clear,42,0.3911
13,Old Mumbai Highway,5,0,clear,12,0.1562
5,Mumbai-Bangalore Highway,1,2,rain,11,0.1848
6,Nagar Road,6,1,clear,37,0.3195
13,Old Mumbai Highway,21,3,rain,15,0.234
5,Mumbai-Bangalore Highway,2,5,rain,11,0.1623
12,Aundh-Ravet Road,14,0,rain,66,0.6488
6,Nagar Road,3,4,rain,17,0.2143
6,Nagar Road,8,3,fog,70,0.7434
9,Airport Road,20,4,clear,84,0.7085
2,Tilak Road,7,1,clear,39,0.38
8,Satara Road,5,3,fog,7,0.1442
4,Paud Road,10,0,clear,73,0.6162
4,Paud Road,0,2,clear,19,0.1557
7,Solapur Road,11,5,fog,14,0.1543
6,Nagar Road,8,1,clear,77,0.6875
12,Aundh-Ravet Road,1,3,fog,12,0.1978
7,Solapur Road,7,4,clear,30,0.3166
14,Sinhagad Road,3,1,clear,7,0.0933
12,Aundh-Ravet Road,23,0,clear,20,0.2008
5,Mumbai-Bangalore Highway,5,2,clear,12,0.1544
5,Mumbai-Bangalore Highway,18,0,clear,68,0.5932
12,Aundh-Ravet Road,8,2,clear,68,0.6184
5,Mumbai-Bangalore Highway,21,2,clear,20,0.1933
10,University Road,3,5,rain,13,0.1374
13,Old Mumbai Highway,2,4,clear,6,0.1323
1,FC Road,18,6,clear,57,0.455
5,Mumbai-Bangalore Highway,12,6,clear,31,0.2849
4,Paud Road,16,2,clear,14,0.1532
5,Mumbai-Bangalore Highway,19,0,rain,95,1.0
8,Satara Road,11,5,clear,8,0.0715
1,FC Road,12,0,fog,47,0.4758
10,University Road,6,5,clear,27,0.2223
13,Old Mumbai Highway,12,2,clear,64,0.5006
9,Airport Road,6,5,clear,20,0.209
1,FC Road,5,1,rain,14,0.1729
14,Sinhagad Road,2,1,clear,24,0.1751
3,Karve Road,7,5,clear,31,0.2482
3,Karve Road,5,4,rain,9,0.1512
11,Hinjewadi Road,12,5,clear,37,0.3035
14,Sinhagad Road,22,6,rain,16,0.1699
4,Paud Road,14,1,rain,53,0.6087
2,Tilak Road,18,4,clear,89,0.6824
10,University Road,7,6,fog,20,0.2295
8,Satara Road,0,0,clear,22,0.1942
10,University Road,4,4,rain,17,0.1905
11,Hinjewadi Road,0,0,rain,7,0.1546
9,Airport Road,17,5,rain,59,0.5956
15,NIBM Road,17,6,clear,43,0.4102
9,Airport Road,7,6,clear,29,0.2386
5,Mumbai-Bangalore Highway,7,1,clear,38,0.3376
2,Tilak Road,22,4,clear,15,0.2053
11,Hinjewadi Road,23,2,rain,25,0.3396
4,Paud Road,10,1,fog,81,0.7922
8,Satara Road,2,3,fog,20,0.1792
15,NIBM Road,14,1,clear,65,0.4817
13,Old Mumbai Highway,2,5,fog,15,0.1538
12,Aundh-Ravet Road,21,3,clear,32,0.2464
4,Paud Road,15,1,rain,17,0.2126
12,Aundh-Ravet Road,14,5,clear,44,0.3279
7,Solapur Road,23,5,clear,20,0.1593
15,NIBM Road,23,2,fog,24,0.2541
11,Hinjewadi Road,9,4,rain,94,1.0
2,Tilak Road,10,3,clear,92,0.697
2,Tilak Road,9,6,clear,57,0.4436
1,FC Road,21,4,clear,38,0.2752
3,Karve Road,7,3,clear,39,0.3289
1,FC Road,12,2,clear,53,0.4368
14,Sinhagad Road,14,5,clear,35,0.2874
15,NIBM Road,4,4,fog,10,0.1428
14,Sinhagad Road,9,2,clear,92,0.7313
12,Aundh-Ravet Road,11,0,clear,24,0.2037
7,Solapur Road,9,2,clear,64,0.6178
9,Airport Road,10,3,clear,93,0.6761
2,Tilak Road,15,6,rain,3,0.0753
14,Sinhagad Road,3,6,clear,13,0.1154
10,University Road,19,3,rain,91,1.0
8,Satara Road,21,1,fog,19,0.2632
5,Mumbai-Bangalore Highway,15,5,clear,5,0.074
11,Hinjewadi Road,7,1,fog,45,0.4724
8,Satara Road,12,6,rain,34,0.3985
8,Satara Road,2,5,clear,6,0.0875
4,Paud Road,21,4,clear,31,0.291
8,Satara Road,9,3,rain,88,0.9115
2,Tilak Road,21,0,rain,29,0.2944
9,Airport Road,3,1,clear,10,0.1541
11,Hinjewadi Road,5,5,clear,14,0.101
6,Nagar Road,22,2,fog,26,0.2458
8,Satara Road,6,2,clear,36,0.3782
15,NIBM Road,0,5,rain,9,0.1426
7,Solapur Road,15,2,rain,21,0.2586
7,Solapur Road,14,1,rain,43,0.5229
8,Satara Road,6,3,fog,46,0.4286
4,Paud Road,16,6,clear,3,0.099
7,Solapur Road,20,3,rain,80,0.8763
4,Paud Road,0,5,fog,3,0.0698
6,Nagar Road,7,1,clear,47,0.3536
3,Karve Road,12,0,clear,43,0.3944
15,NIBM Road,5,4,fog,11,0.1522
9,Airport Road,14,5,rain,30,0.3413
5,Mumbai-Bangalore Highway,17,4,clear,74,0.6733
13,Old Mumbai Highway,9,5,rain,52,0.588
15,NIBM Road,1,1,clear,23,0.2306
15,NIBM Road,16,1,clear,16,0.194
14,Sinhagad Road,23,1,rain,36,0.3822
7,Solapur Road,11,4,clear,18,0.1692
11,Hinjewadi Road,3,1,clear,22,0.1721
15,NIBM Road,11,2,rain,6,0.1294
1,FC Road,2,5,clear,15,0.113
14,Sinhagad Road,20,5,clear,61,0.4813
8,Satara Road,5,3,clear,8,0.1399
14,Sinhagad Road,13,1,clear,46,0.4334
1,FC Road,2,1,clear,20,0.1685
8,Satara Road,0,5,clear,5,0.1226
14,Sinhagad Road,19,3,clear,88,0.7441
12,Aundh-Ravet Road,18,0,clear,85,0.7501
10,University Road,9,3,rain,77,0.9302
8,Satara Road,4,5,clear,9,0.0795
3,Karve Road,7,2,clear,47,0.3999
12,Aundh-Ravet Road,12,4,clear,68,0.4854
15,NIBM Road,11,1,clear,16,0.1568
5,Mumbai-Bangalore Highway,19,1,rain,87,1.0
5,Mumbai-Bangalore Highway,6,3,rain,44,0.4629
5,Mumbai-Bangalore Highway,2,4,clear,12,0.1745
13,Old Mumbai Highway,1,5,clear,11,0.0996
9,Airport Road,17,3,rain,90,1.0
13,Old Mumbai Highway,13,6,fog,44,0.3915
9,Airport Road,5,0,clear,23,0.2037
2,Tilak Road,10,5,rain,55,0.575
1,FC Road,21,2,clear,27,0.2317
9,Airport Road,10,0,clear,74,0.676
14,Sinhagad Road,12,0,rain,62,0.6385
8,Satara Road,2,0,clear,18,0.1545
9,Airport Road,7,4,rain,51,0.5311
10,University Road,22,5,fog,25,0.2345
12,Aundh-Ravet Road,5,1,clear,18,0.1923
7,Solapur Road,16,4,rain,14,0.1867
14,Sinhagad Road,8,6,fog,58,0.5668
3,Karve Road,14,0,clear,48,0.4051
12,Aundh-Ravet Road,7,1,rain,44,0.468
13,Old Mumbai Highway,11,6,rain,8,0.1383
13,Old Mumbai Highway,1,1,fog,11,0.1959
6,Nagar Road,7,0,clear,44,0.3876
3,Karve Road,23,5,rain,17,0.2014
5,Mumbai-Bangalore Highway,15,0,fog,20,0.2165
15,NIBM Road,4,2,clear,14,0.1726
15,NIBM Road,17,5,rain,44,0.5247
7,Solapur Road,8,6,clear,50,0.4402
2,Tilak Road,21,5,clear,21,0.1997
1,FC Road,20,1,clear,71,0.6795
14,Sinhagad Road,19,0,clear,69,0.6761
7,Solapur Road,5,4,clear,20,0.1773
10,University Road,4,0,clear,7,0.1145
7,Solapur Road,4,4,clear,21,0.1882
7,Solapur Road,20,4,fog,88,0.8457
1,FC Road,1,2,clear,24,0.2017
2,Tilak Road,14,4,rain,53,0.5717
15,NIBM Road,3,5,rain,4,0.1107
11,Hinjewadi Road,20,5,rain,61,0.6331
13,Old Mumbai Highway,18,6,fog,45,0.5109
11,Hinjewadi Road,21,1,rain,29,0.3491
11,Hinjewadi Road,13,0,rain,48,0.5568
10,University Road,18,6,clear,59,0.5128
14,Sinhagad Road,18,4,rain,72,0.8864
1,FC Road,15,5,rain,5,0.0836
5,Mumbai-Bangalore Highway,4,2,clear,10,0.1191
4,Paud Road,5,1,clear,12,0.1251
10,University Road,9,6,clear,44,0.4228
9,Airport Road,13,4,clear,43,0.3577
15,NIBM Road,13,4,clear,53,0.4181
3,Karve Road,9,6,rain,50,0.5534
5,Mumbai-Bangalore Highway,1,0,clear,10,0.1129
6,Nagar Road,21,4,fog,28,0.3052
11,Hinjewadi Road,20,0,clear,67,0.632
5,Mumbai-Bangalore Highway,21,2,clear,15,0.1689
11,Hinjewadi Road,6,0,rain,41,0.4991
8,Satara Road,2,1,clear,23,0.1732
11,Hinjewadi Road,5,1,clear,10,0.1122
10,University Road,9,1,clear,69,0.6374
9,Airport Road,23,5,fog,15,0.1629
1,FC Road,20,2,clear,90,0.7387
6,Nagar Road,6,6,fog,29,0.2961
13,Old Mumbai Highway,7,5,clear,34,0.2698
9,Airport Road,1,6,rain,11,0.1647
10,University Road,5,5,clear,3,0.0551
10,University Road,8,6,clear,55,0.4467
5,Mumbai-Bangalore Highway,6,3,clear,40,0.3454
4,Paud Road,15,4,clear,5,0.1142
10,University Road,20,5,rain,59,0.6655
15,NIBM Road,10,0,clear,82,0.6413
9,Airport Road,9,4,clear,99,0.7478
4,Paud Road,22,0,clear,33,0.2955
5,Mumbai-Bangalore Highway,16,5,clear,13,0.1432
5,Mumbai-Bangalore Highway,8,3,clear,85,0.6858
14,Sinhagad Road,13,6,clear,32,0.2989
2,Tilak Road,18,1,clear,81,0.7276
11,Hinjewadi Road,22,0,clear,26,0.2225
2,Tilak Road,9,6,clear,59,0.428
3,Karve Road,17,5,clear,43,0.4384
10,University Road,1,3,clear,15,0.1426
14,Sinhagad Road,12,3,clear,69,0.4924
3,Karve Road,1,3,rain,15,0.1854
15,NIBM Road,13,6,clear,29,0.285
12,Aundh-Ravet Road,5,1,clear,8,0.103
8,Satara Road,19,1,rain,73,0.8663
5,Mumbai-Bangalore Highway,14,2,fog,47,0.4859
8,Satara Road,12,0,clear,63,0.4937
5,Mumbai-Bangalore Highway,23,0,clear,33,0.2465
10,University Road,7,5,clear,32,0.2638
12,Aundh-Ravet Road,19,4,clear,87,0.7205
15,NIBM Road,14,1,clear,59,0.4833
10,University Road,0,2,clear,7,0.119
7,Solapur Road,12,1,clear,53,0.4518
8,Satara Road,22,0,clear,30,0.2659
10,University Road,11,2,rain,19,0.2415
3,Karve Road,15,2,rain,6,0.1415
15,NIBM Road,6,5,clear,31,0.2358
8,Satara Road,17,4,rain,89,0.9466
3,Karve Road,5,6,clear,14,0.133
15,NIBM Road,22,5,clear,9,0.1374
11,Hinjewadi Road,8,1,clear,74,0.6504
4,Paud Road,7,5,fog,26,0.2883
11,Hinjewadi Road,1,2,clear,17,0.1713
8,Satara Road,10,6,clear,56,0.4843
13,Old Mumbai Highway,2,0,rain,5,0.1398
9,Airport Road,0,4,rain,10,0.1767
5,Mumbai-Bangalore Highway,4,3,rain,17,0.2109
11,Hinjewadi Road,7,6,clear,21,0.2325
7,Solapur Road,11,3,clear,17,0.1737
11,Hinjewadi Road,8,3,clear,91,0.7442
6,Nagar Road,6,0,clear,33,0.2821
3,Karve Road,8,4,clear,64,0.5639
1,FC Road,2,0,clear,13,0.1457
5,Mumbai-Bangalore Highway,13,1,clear,62,0.4659
14,Sinhagad Road,17,4,fog,73,0.7707
13,Old Mumbai Highway,5,2,rain,24,0.2332
15,NIBM Road,12,1,rain,63,0.6214
8,Satara Road,4,2,clear,5,0.1267
7,Solapur Road,9,6,clear,46,0.4365
12,Aundh-Ravet Road,9,4,clear,92,0.7224
12,Aundh-Ravet Road,3,5,rain,5,0.1078
7,Solapur Road,22,0,fog,34,0.3548
12,Aundh-Ravet Road,6,0,clear,34,0.3108
6,Nagar Road,16,0,clear,19,0.1666
15,NIBM Road,1,4,clear,20,0.2099
6,Nagar Road,21,3,clear,27,0.2469
11,Hinjewadi Road,5,4,clear,13,0.1666
12,Aundh-Ravet Road,3,2,clear,16,0.1746
4,Paud Road,8,6,rain,43,0.4982
10,University Road,7,3,clear,44,0.3202
3,Karve Road,22,2,rain,19,0.2641
12,Aundh-Ravet Road,8,5,clear,48,0.4014
9,Airport Road,22,6,clear,25,0.2234
10,University Road,8,2,clear,77,0.6629
4,Paud Road,0,2,clear,12,0.1159
3,Karve Road,23,3,fog,37,0.3536
3,Karve Road,18,5,rain,48,0.5608
1,FC Road,10,6,rain,52,0.5746
6,Nagar Road,2,5,clear,11,0.1079
12,Aundh-Ravet Road,22,6,clear,24,0.2115
12,Aundh-Ravet Road,21,6,clear,14,0.1471
1,FC Road,15,2,rain,6,0.1669
3,Karve Road,0,6,clear,15,0.1137
2,Tilak Road,3,2,fog,19,0.164
5,Mumbai-Bangalore Highway,4,2,fog,17,0.1884
5,Mumbai-Bangalore Highway,2,3,clear,24,0.1926
2,Tilak Road,9,1,clear,88,0.7104
6,Nagar Road,13,1,rain,55,0.6105
2,Tilak Road,9,1,clear,81,0.6375
7,Solapur Road,17,1,clear,90,0.7437
13,Old Mumbai Highway,19,0,clear,94,0.8035
4,Paud Road,18,2,rain,70,0.8829
10,University Road,23,4,clear,24,0.2553
2,Tilak Road,8,4,rain,65,0.7729
7,Solapur Road,6,3,clear,53,0.4036
11,Hinjewadi Road,13,3,clear,42,0.419
11,Hinjewadi Road,3,3,rain,14,0.1892
6,Nagar Road,10,6,clear,52,0.4372
13,Old Mumbai Highway,12,5,clear,37,0.3118
4,Paud Road,9,1,clear,60,0.5801
13,Old Mumbai Highway,1,2,fog,24,0.2253
4,Paud Road,8,3,fog,63,0.656
15,NIBM Road,19,1,rain,89,1.0
4,Paud Road,0,2,clear,15,0.1348
12,Aundh-Ravet Road,10,5,clear,54,0.4336
11,Hinjewadi Road,18,3,rain,81,0.8749
15,NIBM Road,19,3,clear,96,0.7651
7,Solapur Road,13,5,clear,35,0.2669
3,Karve Road,7,0,fog,48,0.4377
6,Nagar Road,20,6,clear,61,0.5017
7,Solapur Road,8,0,fog,88,0.8274
11,Hinjewadi Road,4,6,clear,7,0.1109
1,FC Road,4,2,clear,8,0.1379
8,Satara Road,10,4,clear,87,0.7107
15,NIBM Road,1,5,clear,7,0.0854
9,Airport Road,7,0,rain,36,0.4483
9,Airport Road,18,1,clear,86,0.7141
6,Nagar Road,0,3,clear,10,0.1459
1,FC Road,1,4,clear,6,0.1472
5,Mumbai-Bangalore Highway,16,1,fog,24,0.2382
12,Aundh-Ravet Road,1,3,rain,5,0.1088
6,Nagar Road,6,5,fog,35,0.3286
15,NIBM Road,22,5,rain,16,0.1664
12,Aundh-Ravet Road,3,5,rain,12,0.1289
3,Karve Road,14,1,clear,40,0.3833
2,Tilak Road,10,4,clear,74,0.6768
2,Tilak Road,13,4,rain,49,0.5902
2,Tilak Road,21,5,clear,11,0.1298
1,FC Road,0,5,rain,9,0.125
15,NIBM Road,11,1,clear,24,0.185
4,Paud Road,0,2,clear,12,0.1303
7,Solapur Road,18,6,fog,60,0.5739
2,Tilak Road,11,1,rain,11,0.1726
14,Sinhagad Road,3,6,clear,3,0.06
15,NIBM Road,7,5,clear,31,0.253
10,University Road,12,5,rain,38,0.3978
4,Paud Road,1,3,rain,9,0.1687
15,NIBM Road,7,3,clear,34,0.3338
9,Airport Road,15,4,clear,11,0.1023
3,Karve Road,10,3,clear,69,0.6503
15,NIBM Road,22,5,clear,16,0.1654
11,Hinjewadi Road,2,4,rain,12,0.194
3,Karve Road,5,6,clear,14,0.125
11,Hinjewadi Road,20,0,clear,74,0.6355
2,Tilak Road,12,5,clear,44,0.3293
15,NIBM Road,3,2,clear,9,0.1124
13,Old Mumbai Highway,12,2,clear,44,0.4146
8,Satara Road,10,0,rain,62,0.7571
4,Paud Road,2,1,clear,5,0.1283
11,Hinjewadi Road,11,0,clear,7,0.0853
6,Nagar Road,9,5,clear,63,0.4979
10,University Road,7,5,fog,31,0.281
3,Karve Road,11,6,clear,11,0.0921
2,Tilak Road,23,0,clear,31,0.2635
4,Paud Road,3,2,fog,21,0.2001
14,Sinhagad Road,20,3,clear,94,0.7144
9,Airport Road,20,0,rain,77,0.8558
1,FC Road,22,2,clear,24,0.2411
6,Nagar Road,22,5,clear,12,0.1372
5,Mumbai-Bangalore Highway,8,5,clear,52,0.4454
4,Paud Road,6,4,fog,52,0.484
2,Tilak Road,6,1,rain,32,0.3718
10,University Road,2,3,clear,10,0.1087
7,Solapur Road,21,5,clear,21,0.1775
1,FC Road,18,2,rain,81,0.9083
12,Aundh-Ravet Road,9,1,rain,85,0.94
2,Tilak Road,20,3,fog,95,0.9195
2,Tilak Road,23,4,rain,19,0.2465
9,Airport Road,13,0,clear,65,0.4851
12,Aundh-Ravet Road,11,3,clear,23,0.2204
2,Tilak Road,2,1,clear,7,0.1356
3,Karve Road,21,3,clear,23,0.2328
13,Old Mumbai Highway,10,1,clear,90,0.7218
5,Mumbai-Bangalore Highway,13,6,rain,42,0.4343
12,Aundh-Ravet Road,3,4,rain,11,0.15
1,FC Road,8,6,clear,64,0.4769
1,FC Road,8,6,clear,39,0.3414
5,Mumbai-Bangalore Highway,13,5,clear,32,0.2704
15,NIBM Road,20,6,clear,51,0.4286
3,Karve Road,4,3,clear,9,0.163
7,Solapur Road,2,4,clear,8,0.1212
14,Sinhagad Road,0,2,clear,20,0.162
3,Karve Road,17,4,clear,90,0.7562
